flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_hours,route,flight_date
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,0 days 01:39:00,1.65,CCU → BOM,2026-04-18
6F252,IndiGo,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,0 days 04:27:00,4.45,MAA → BLR,2026-04-18
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,0 days 01:42:00,1.7,DEL → CCU,2026-04-18
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,0 days 02:34:00,2.566666666666667,DEL → BLR,2026-04-18
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,0 days 04:49:00,4.816666666666666,BOM → DEL,2026-04-18
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,0 days 04:06:00,4.1,HYD → CCU,2026-04-18
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,0 days 04:23:00,4.383333333333334,BOM → CCU,2026-04-18
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,0 days 03:00:00.298000,3.000082777777778,CCU → BLR,2026-04-18
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,0 days 00:59:00,0.9833333333333333,DEL → BOM,2026-04-18
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,0 days 02:15:00,2.25,CCU → HYD,2026-04-18
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,0 days 01:51:00,1.85,BOM → BLR,2026-04-18
6F264,IndiGo,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,0 days 04:20:00,4.333333333333333,DEL → HYD,2026-04-18
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,0 days 02:10:00,2.1666666666666665,HYD → MAA,2026-04-18
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,0 days 04:14:00,4.233333333333333,HYD → MAA,2026-04-18
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,0 days 02:44:00,2.7333333333333334,DEL → BLR,2026-04-18
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,0 days 01:36:00,1.6,BOM → CCU,2026-04-18
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,0 days 04:58:00,4.966666666666667,CCU → MAA,2026-04-18
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,0 days 04:16:00,4.266666666666667,CCU → DEL,2026-04-18
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,0 days 02:34:00,2.566666666666667,MAA → CCU,2026-04-18
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,0 days 02:44:00,2.7333333333333334,CCU → BOM,2026-04-18
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,0 days 02:13:00,2.216666666666667,CCU → MAA,2026-04-18
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,0 days 03:37:00,3.6166666666666667,BLR → BOM,2026-04-18
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,0 days 04:25:00,4.416666666666667,MAA → BOM,2026-04-18
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,0 days 04:28:00,4.466666666666667,BLR → BOM,2026-04-18
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,0 days 02:00:00.297000,2.0000825,CCU → MAA,2026-04-18
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,0 days 04:52:00,4.866666666666666,BOM → CCU,2026-04-18
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,0 days 01:00:00.297000,1.0000825,HYD → DEL,2026-04-18
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,0 days 02:52:00,2.8666666666666667,DEL → MAA,2026-04-18
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,0 days 00:39:00,0.65,BOM → DEL,2026-04-18
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,0 days 01:43:00,1.7166666666666666,CCU → DEL,2026-04-18
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,0 days 03:09:00,3.15,MAA → CCU,2026-04-18
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,0 days 04:25:00,4.416666666666667,CCU → BLR,2026-04-18
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,0 days 00:49:00,0.8166666666666667,BOM → CCU,2026-04-18
AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,0 days 04:02:00,4.033333333333333,CCU → BOM,2026-04-18
SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,0 days 01:41:00,1.6833333333333333,BOM → DEL,2026-04-18
AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,0 days 01:36:00,1.6,BLR → DEL,2026-04-18
AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,0 days 00:47:00,0.7833333333333333,CCU → BOM,2026-04-18
6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,0 days 00:51:00,0.85,BLR → BOM,2026-04-18
6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,0 days 03:15:00,3.25,HYD → BOM,2026-04-18
6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,0 days 04:07:00,4.116666666666666,HYD → DEL,2026-04-18
SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,0 days 01:12:00,1.2,DEL → MAA,2026-04-18
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,0 days 01:35:00,1.5833333333333333,MAA → BLR,2026-04-18
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,0 days 02:07:00,2.1166666666666667,BOM → DEL,2026-04-18
AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,0 days 04:23:00,4.383333333333334,HYD → DEL,2026-04-18
6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,0 days 00:57:00,0.95,CCU → DEL,2026-04-18
6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,0 days 00:57:00,0.95,MAA → DEL,2026-04-18
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,0 days 02:49:00,2.816666666666667,BOM → CCU,2026-04-18
AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,0 days 01:54:00,1.9,DEL → BOM,2026-04-18
AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,0 days 02:22:00,2.3666666666666667,BLR → BOM,2026-04-18
6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,0 days 01:51:00,1.85,BLR → HYD,2026-04-18
UK139,Vistara,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,0 days 03:37:00,3.6166666666666667,BLR → MAA,2026-04-18
SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,0 days 04:55:00,4.916666666666667,HYD → BLR,2026-04-18
AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,0 days 02:43:00,2.716666666666667,MAA → BLR,2026-04-18
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,0 days 04:34:00,4.566666666666666,BLR → BOM,2026-04-18
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,0 days 04:16:00,4.266666666666667,CCU → DEL,2026-04-18
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,0 days 02:00:00.299000,2.0000830555555558,BOM → CCU,2026-04-18
SJ140,SpiceJet,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,0 days 03:48:00,3.8,HYD → DEL,2026-04-18
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,0 days 00:40:00,0.6666666666666666,DEL → CCU,2026-04-18
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,0 days 03:08:00,3.1333333333333333,DEL → HYD,2026-04-18
SJ096,SpiceJet,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,0 days 03:16:00,3.2666666666666666,DEL → HYD,2026-04-18
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,0 days 00:51:00,0.85,HYD → DEL,2026-04-18
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,0 days 02:47:00,2.783333333333333,HYD → MAA,2026-04-18
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,0 days 03:27:00,3.45,HYD → MAA,2026-04-18
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,0 days 03:58:00,3.966666666666667,BLR → HYD,2026-04-18
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,0 days 02:41:00,2.683333333333333,BOM → BLR,2026-04-18
UK151,Vistara,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,0 days 03:19:00,3.316666666666667,BOM → CCU,2026-04-18
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,0 days 00:58:00,0.9666666666666667,BLR → BOM,2026-04-18
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,0 days 02:43:00,2.716666666666667,BLR → BOM,2026-04-18
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,0 days 00:46:00,0.7666666666666667,HYD → CCU,2026-04-18
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,0 days 01:00:00.298000,1.0000827777777777,HYD → DEL,2026-04-18
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,0 days 01:04:00,1.0666666666666667,CCU → DEL,2026-04-18
6F266,IndiGo,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,0 days 01:28:00,1.4666666666666666,CCU → MAA,2026-04-18
6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,0 days 03:04:00,3.066666666666667,HYD → BLR,2026-04-18
SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,0 days 04:37:00,4.616666666666666,BOM → DEL,2026-04-18
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,0 days 01:32:00,1.5333333333333334,BLR → HYD,2026-04-18
6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,0 days 02:14:00,2.2333333333333334,DEL → BOM,2026-04-18
SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,0 days 04:16:00,4.266666666666667,DEL → HYD,2026-04-18
AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,0 days 03:00:00,3.0,BOM → CCU,2026-04-18
SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,0 days 04:55:00,4.916666666666667,HYD → CCU,2026-04-18
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,0 days 04:00:00,4.0,BLR → BOM,2026-04-18
6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,0 days 03:07:00,3.1166666666666667,CCU → BOM,2026-04-18
6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,0 days 03:57:00,3.95,CCU → BLR,2026-04-18
AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,0 days 01:51:00,1.85,HYD → BLR,2026-04-18
SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,0 days 02:00:00.298000,2.0000827777777777,BLR → BOM,2026-04-18
AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,0 days 04:01:00,4.016666666666667,BLR → MAA,2026-04-18
6F267,IndiGo,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,0 days 03:53:00,3.8833333333333333,DEL → MAA,2026-04-18
6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,0 days 02:19:00,2.316666666666667,CCU → DEL,2026-04-18
AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,0 days 01:15:00,1.25,CCU → DEL,2026-04-18
6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,0 days 00:33:00,0.55,DEL → BLR,2026-04-18
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,0 days 01:45:00,1.75,MAA → HYD,2026-04-18
AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,0 days 02:59:00,2.9833333333333334,MAA → CCU,2026-04-18
AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,0 days 01:43:00,1.7166666666666666,CCU → BOM,2026-04-18
SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,0 days 03:03:00,3.05,CCU → BLR,2026-04-18
AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,0 days 01:45:00,1.75,MAA → HYD,2026-04-18
6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,0 days 04:39:00,4.65,HYD → CCU,2026-04-18
6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,0 days 02:00:00,2.0,DEL → HYD,2026-04-18
6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,0 days 01:24:00,1.4,MAA → CCU,2026-04-18
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,0 days 02:10:00,2.1666666666666665,BOM → MAA,2026-04-18
AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,0 days 04:23:00,4.383333333333334,HYD → BLR,2026-04-18
SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,0 days 00:35:00,0.5833333333333334,BOM → DEL,2026-04-18
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,0 days 04:46:00,4.766666666666667,HYD → BOM,2026-04-18
AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,0 days 03:30:00,3.5,DEL → BLR,2026-04-18
AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,0 days 04:27:00,4.45,BLR → DEL,2026-04-18
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,0 days 04:16:00,4.266666666666667,BLR → BOM,2026-04-18
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,0 days 01:00:00.298000,1.0000827777777777,HYD → MAA,2026-04-18
SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,0 days 04:35:00,4.583333333333333,BOM → CCU,2026-04-18
SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,0 days 00:59:00,0.9833333333333333,HYD → DEL,2026-04-18
SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,0 days 04:06:00,4.1,CCU → DEL,2026-04-18
6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,0 days 01:39:00,1.65,MAA → BLR,2026-04-18
6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,0 days 02:31:00,2.5166666666666666,CCU → BLR,2026-04-18
6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,0 days 04:58:00,4.966666666666667,HYD → MAA,2026-04-18
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,0 days 03:40:00,3.6666666666666665,HYD → DEL,2026-04-18
6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,0 days 02:00:00.299000,2.0000830555555558,DEL → BLR,2026-04-18
SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,0 days 01:40:00,1.6666666666666667,CCU → DEL,2026-04-18
AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,0 days 03:33:00,3.55,CCU → BOM,2026-04-18
6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,0 days 01:00:00,1.0,BLR → BOM,2026-04-18
6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,0 days 02:48:00,2.8,BLR → BOM,2026-04-18
AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,0 days 04:29:00,4.483333333333333,MAA → BLR,2026-04-18
AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,0 days 03:18:00,3.3,DEL → MAA,2026-04-18
SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,0 days 04:28:00,4.466666666666667,BOM → CCU,2026-04-18
6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,0 days 03:22:00,3.3666666666666667,HYD → MAA,2026-04-18
6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,0 days 01:27:00,1.45,CCU → DEL,2026-04-18
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,0 days 01:44:00,1.7333333333333334,CCU → DEL,2026-04-18
6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,0 days 03:09:00,3.15,BOM → BLR,2026-04-18
6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,0 days 04:51:00,4.85,HYD → MAA,2026-04-18
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,0 days 04:44:00,4.733333333333333,HYD → DEL,2026-04-18
SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,0 days 01:25:00,1.4166666666666667,DEL → BLR,2026-04-18
AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,0 days 03:03:00,3.05,BOM → CCU,2026-04-18
SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,0 days 02:02:00,2.033333333333333,DEL → BOM,2026-04-18
SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,0 days 02:44:00,2.7333333333333334,MAA → BLR,2026-04-18
6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,0 days 04:17:00,4.283333333333333,MAA → BLR,2026-04-18
AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,0 days 00:42:00,0.7,CCU → BOM,2026-04-18
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,0 days 01:03:00,1.05,MAA → HYD,2026-04-18
SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,0 days 01:28:00,1.4666666666666666,BOM → CCU,2026-04-18
AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,0 days 04:26:00,4.433333333333334,HYD → CCU,2026-04-18
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,0 days 00:54:00,0.9,BOM → HYD,2026-04-18
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,0 days 03:57:00,3.95,BLR → BOM,2026-04-18
SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,0 days 03:22:00,3.3666666666666667,MAA → BLR,2026-04-18
SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,0 days 04:44:00,4.733333333333333,MAA → HYD,2026-04-18
6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,0 days 04:57:00,4.95,BOM → MAA,2026-04-18
6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,0 days 02:00:00.299000,2.0000830555555558,BOM → BLR,2026-04-18
AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,0 days 02:50:00,2.8333333333333335,BOM → BLR,2026-04-18
AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,0 days 01:59:00,1.9833333333333334,CCU → MAA,2026-04-18
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,0 days 03:00:00.298000,3.000082777777778,BOM → BLR,2026-04-18
AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,0 days 00:35:00,0.5833333333333334,BLR → BOM,2026-04-18
SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,0 days 01:16:00,1.2666666666666666,CCU → DEL,2026-04-18
SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,0 days 01:35:00,1.5833333333333333,CCU → BLR,2026-04-18
AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,0 days 03:29:00,3.4833333333333334,HYD → MAA,2026-04-18
6F265,IndiGo,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,0 days 00:57:00,0.95,DEL → HYD,2026-04-18
6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,0 days 03:21:00,3.35,HYD → DEL,2026-04-18
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,0 days 01:53:00,1.8833333333333333,BOM → CCU,2026-04-18
6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,0 days 00:57:00,0.95,BLR → CCU,2026-04-18
6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,0 days 00:35:00,0.5833333333333334,CCU → BOM,2026-04-18
6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,0 days 03:41:00,3.683333333333333,BLR → MAA,2026-04-18
SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,0 days 04:00:00,4.0,CCU → BOM,2026-04-18
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,0 days 01:13:00,1.2166666666666666,HYD → BOM,2026-04-18
6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,0 days 01:18:00,1.3,DEL → HYD,2026-04-18
6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,0 days 01:18:00,1.3,DEL → HYD,2026-04-18
SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,0 days 01:38:00,1.6333333333333333,DEL → HYD,2026-04-18
6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,0 days 04:27:00,4.45,HYD → MAA,2026-04-18
AI125,Air India,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,0 days 03:39:00,3.65,CCU → DEL,2026-04-18
6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,0 days 01:14:00,1.2333333333333334,HYD → MAA,2026-04-18
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,0 days 03:29:00,3.4833333333333334,BOM → HYD,2026-04-18
UK043,Vistara,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,0 days 04:04:00,4.066666666666666,DEL → HYD,2026-04-18
AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,0 days 02:53:00,2.8833333333333333,MAA → BOM,2026-04-18
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,0 days 04:53:00,4.883333333333334,BLR → BOM,2026-04-18
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,0 days 03:18:00,3.3,DEL → BLR,2026-04-18
6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,0 days 04:45:00,4.75,DEL → BOM,2026-04-18
6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,0 days 01:42:00,1.7,BOM → CCU,2026-04-18
AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,0 days 02:47:00,2.783333333333333,BOM → CCU,2026-04-18
AI065,Air India,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,0 days 04:51:00,4.85,MAA → BLR,2026-04-18
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,0 days 02:50:00,2.8333333333333335,BLR → BOM,2026-04-17
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,0 days 02:32:00,2.533333333333333,CCU → BLR,2026-04-17
SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,0 days 01:14:00,1.2333333333333334,HYD → MAA,2026-04-17
6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,0 days 03:33:00,3.55,MAA → BLR,2026-04-17
